date,patch,matchtype,matchnum,team,side,victorydefeat,time,towersdestroyed,inhibitorsdestroyed,baronsslain,dragonsslain,riftheraldsslain,summoner,role,champion,kill,death,assist,largestkillingspree,largestmultikill,firstblood,totaldamagedealttochampions,physicaldamagedealttochampions,magicdamagedealttochampions,truedamagedealttochampions,totaldamagedealt,physicaldamagedealt,magicdamagedealt,truedamagedealt,largestcriticalstrike,totaldamagetoobjectives,totaldamagetoturrets,damagehealed,damagetaken,physicaldamagetaken,magicdamagetaken,truedamagetaken,wardsplaced,wardsdestroyed,stealthwardspurchased,controlwardspurchased,goldearned,goldspent,minionskilled,neutralminionskilled,neutralminionskilledinteamsjungle,neutralminionskilledinenemyjungle,kdaratio,killparticipation,damageperdeath,damageshare,damagepergold,goldadvantage,csadvantage,csperminute,visionscoreperhour
2021-02-11,11.3,scrim,3,lindenwood university,red,defeat,30:26,2,0,0,0,1,h0gaboga,adc,Xayah,2,5,4,2,1,0,10.5,10.1,0.4,0,141.2,134.5,2.7,4,390,4.9,2.7,3.6,18.8,11.2,6.6,1,15,1,0,8,10.4,9.6,208,4,4,0,1.2,0.352941176,2.1,0.178571429,1.009615385,-5.6,-40,6.97,47.32
2021-02-11,11.3,scrim,3,lindenwood university,red,defeat,30:26,2,0,0,0,1,Puzyri,support,Lulu,1,6,5,1,1,0,2.1,0.3,1.8,0,7.6,1.4,5.2,1,0,2.2,0.4,2.3,10.1,4.1,5.1,0.8,19,2,0,8,5.9,5.7,2,0,0,0,1,0.352941176,0.35,0.035714286,0.355932203,-3.3,-36,0.07,57.17
2021-02-13,11.3,clolr4,1,lindenwood university,blue,defeat,35:43,3,0,0,2,2,Puzyri,top,Karma,0,4,8,0,0,0,6.9,0.3,6.6,0,57.1,11.1,40.2,5.7,0,0.4,0,2.3,10.7,7.2,2.7,0.8,16,2,0,7,8.4,7.5,132,0,0,0,2,0.470588235,1.725,0.097595474,0.821428571,-7.5,-182,3.70,42.00
2021-02-13,11.3,clolr4,1,lindenwood university,blue,defeat,35:43,3,0,0,2,2,Litning Drincer,jungle,Skarner,5,4,6,2,1,0,11.9,5.5,4.8,1.6,188.4,88.5,83,16.9,0,32.5,0,8.5,25.2,16.4,8.2,0.7,4,8,0,3,12.5,11.6,16,187,132,0,2.75,0.647058824,2.975,0.168316832,0.952,0,6,5.68,25.20
2021-02-13,11.3,clolr4,1,lindenwood university,blue,defeat,35:43,3,0,0,2,2,LoL Coach Sam,mid,Annie,5,4,7,3,1,0,17.2,0.5,15.4,1.3,156.9,16.4,139.3,1.3,51,3,1,0.7,14.6,8.1,4.7,1.9,11,3,0,1,13.8,12.9,246,0,0,0,3,0.705882353,4.3,0.243281471,1.246376812,-3,-3,6.89,25.20
2021-02-13,11.3,clolr4,1,lindenwood university,blue,defeat,35:43,3,0,0,2,2,MoonJuices,adc,Sivir,7,2,4,4,1,0,28.7,27.3,1.2,0.2,262.3,252.9,1.8,7.6,683,4.5,2.5,1.3,14.1,9.3,4.4,0.4,16,6,0,5,15.2,14.2,307,11,11,0,5.5,0.647058824,14.35,0.405940594,1.888157895,1.3,41,8.90,45.36
2021-02-13,11.3,clolr4,1,lindenwood university,blue,defeat,35:43,3,0,0,2,2,VinaZz VI,support,Thresh,0,6,10,0,0,0,6,1.2,4.8,0,16.6,4.3,8.9,3.4,0,1.4,1.4,0.3,16.7,9.7,6.2,0.8,34,9,0,7,7.1,6.1,33,0,0,0,1.666666667,0.588235294,1,0.084865629,0.845070423,-2.1,-12,0.92,83.99
2021-02-13,11.3,clolr4,1,ccc renegades,red,victory,35:43,11,2,2,3,0,Ricarto,top,Kayle,3,4,5,3,1,0,12.7,3.7,8.8,0.1,208.4,77.2,131.1,0.1,0,24.5,10,5.8,16.9,10.2,6.2,0.5,15,8,0,3,15.9,14.2,298,16,12,0,2,0.4,3.175,0.209570957,0.798742138,7.5,182,8.79,43.68
2021-02-13,11.3,clolr4,1,ccc renegades,red,victory,35:43,11,2,2,3,0,0wley,jungle,Udyr,3,2,13,3,2,0,5.8,1.7,3.7,0.4,157.7,54,93.1,10.6,9,17.9,1.1,17.2,31.9,21.9,9.3,0.7,9,11,0,9,12.5,11.7,14,183,118,20,8,0.8,2.9,0.095709571,0.464,0,-6,5.52,48.72
2021-02-13,11.3,clolr4,1,ccc renegades,red,victory,35:43,11,2,2,3,0,FAAR,mid,Yone,10,5,6,6,2,1,22.4,12.7,5.6,4.1,209.4,162.9,32.6,13.9,617,19.2,6.4,9.3,23.9,13.6,9.2,1.1,13,4,0,4,16.8,14,237,12,4,8,3.2,0.8,4.48,0.369636964,1.333333333,3,3,6.97,35.28
2021-02-13,11.3,clolr4,1,ccc renegades,red,victory,35:43,11,2,2,3,0,Sharper Image,adc,Samira,3,3,12,3,1,0,14.4,11.1,3.3,0,169.7,139.3,22.7,7.8,462,16.2,0.4,9.9,24.8,16.9,7.3,0.5,13,11,0,2,13.9,12.9,265,12,12,0,5,0.75,4.8,0.237623762,1.035971223,-1.3,-41,7.76,43.68
2021-02-13,11.3,clolr4,1,ccc renegades,red,victory,35:43,11,2,2,3,0,SilverVortex,support,Leona,1,3,15,1,1,0,5.3,1.6,3.7,0,22.3,6.4,9,6.9,0,3.3,1.6,2.1,12.8,8.3,4.2,0.3,35,19,0,8,9.2,7.9,45,0,0,0,5.333333333,0.8,1.766666667,0.087458746,0.576086957,2.1,12,1.26,104.15
2021-02-13,11.3,clolr4,2,ccc renegades,blue,victory,39:11,11,2,2,4,1,Ricarto,top,Sett,11,5,14,5,1,1,33.7,28.4,0.7,4.6,184.2,168.6,1.4,14.2,0,14.8,5.5,6.1,44.2,18.8,19.1,6.3,15,7,0,2,17.3,15.3,205,14,6,0,5,0.735294118,6.74,0.282244556,1.947976879,5.9,57,5.59,36.75
2021-02-13,11.3,clolr4,2,ccc renegades,blue,victory,39:11,11,2,2,4,1,0wley,jungle,Rammus,2,3,14,2,1,0,5.4,0.6,4.4,0.4,131.6,34.5,84.1,13,17,22.9,0.4,13.7,33.9,20.9,10.6,2.4,8,9,0,9,12.5,11.9,26,141,99,4,5.333333333,0.470588235,1.8,0.045226131,0.432,0.7,-26,4.26,39.81
2021-02-13,11.3,clolr4,2,ccc renegades,blue,victory,39:11,11,2,2,4,1,FAAR,mid,Viktor,14,3,9,5,4,0,44.8,0.5,43.7,0.6,232.3,20,207.2,5.1,0,22.5,9.9,5,16.4,5.7,9.4,1.3,22,6,0,10,18.2,15.7,251,30,10,8,7.666666667,0.676470588,14.93333333,0.37520938,2.461538462,3.7,29,7.17,58.19
2021-02-13,11.3,clolr4,2,ccc renegades,blue,victory,39:11,11,2,2,4,1,Sharper Image,adc,Senna,5,6,15,3,2,0,21.6,18.4,0.2,2.9,175,148.9,0.2,25.9,556,36.1,5.6,11.7,18.6,8.3,9.4,0.9,14,12,0,2,14.4,13.3,217,16,5,0,3.333333333,0.588235294,3.6,0.180904523,1.5,-0.4,-50,5.95,42.88
2021-02-13,11.3,clolr4,2,ccc renegades,blue,victory,39:11,11,2,2,4,1,SilverVortex,support,Bard,2,5,18,2,1,0,13.9,2.3,11.6,0.1,32.4,6.1,22.4,4,0,8.5,0.6,5.5,17.2,8.4,8,0.7,72,22,0,11,10.2,9.1,46,0,0,0,4,0.588235294,2.78,0.11641541,1.362745098,1.6,3,1.17,160.78
2021-02-13,11.3,clolr4,2,lindenwood university,red,defeat,39:11,2,0,0,2,0,snickerpig,top,Cho'Gath,6,9,7,2,1,0,18.7,2.7,13,3.1,129.9,21.3,88.3,20.3,16,5,1.1,9.7,42.5,19.6,19.4,3.6,13,6,0,0,11.4,11.5,162,0,0,0,1.444444444,0.590909091,2.077777778,0.214449541,1.640350877,-5.9,-57,4.13,29.09
2021-02-13,11.3,clolr4,2,lindenwood university,red,defeat,39:11,2,0,0,2,0,Litning Drincer,jungle,Udyr,2,11,13,2,1,0,12.7,4.1,7.4,1.2,177.6,62.7,106.9,8,18,15.6,0,13.6,48.2,32.6,13.9,1.7,4,13,0,3,11.8,11.4,15,178,157,0,1.363636364,0.681818182,1.154545455,0.145642202,1.076271186,-0.7,26,4.93,30.63
2021-02-13,11.3,clolr4,2,lindenwood university,red,defeat,39:11,2,0,0,2,0,LoL Coach Sam,mid,Vel'Koz,8,4,9,4,2,0,29.7,0.1,23,6.6,195,11.7,150.5,32.8,0,6.1,0,0.4,13.4,4.8,8.2,0.4,15,9,0,5,14.5,14.1,240,12,0,0,4.25,0.772727273,7.425,0.34059633,2.048275862,-3.7,-29,6.43,44.41
2021-02-13,11.3,clolr4,2,lindenwood university,red,defeat,39:11,2,0,0,2,0,MoonJuices,adc,Ashe,5,5,11,3,2,0,20.2,17.6,1.8,0.8,199.3,183.5,3.6,12.2,529,9.4,3.8,1.5,21.6,9.7,11,0.9,13,7,0,2,14.8,13.3,258,25,23,0,3.2,0.727272727,4.04,0.231651376,1.364864865,0.4,50,7.22,33.69
2021-02-13,11.3,clolr4,2,lindenwood university,red,defeat,39:11,2,0,0,2,0,VinaZz VI,support,Thresh,1,5,18,1,1,0,5.9,0.7,5.2,0,19.3,5.4,9.8,4.1,0,2.2,1.1,1.6,23.3,9.1,12.2,2,51,23,0,11,8.6,8.1,43,0,0,0,3.8,0.863636364,1.18,0.06766055,0.686046512,-1.6,-3,1.10,130.16
2021-02-18,11.4,clolr5,1,league of dragons,blue,defeat,24:09,2,0,0,1,1,tobert40,top,Lucian,0,5,0,0,0,0,7.8,7.4,0.4,0,102.7,100.9,1.7,0,323,4.7,4,0.5,11.7,5.7,5.9,0.1,4,0,0,0,7.8,7,178,0,0,0,0,0,1.56,0.287822878,1,-0.3,52,7.37,9.94
2021-02-18,11.4,clolr5,1,league of dragons,blue,defeat,24:09,2,0,0,1,1,JBluesword,jungle,Skarner,1,8,1,1,1,0,3.1,1.5,1.2,0.4,91.6,44.8,35.4,11.5,0,15.2,0,6.5,23.9,19.5,4.3,0.2,1,6,0,0,6.3,6.1,14,94,69,4,0.25,0.666666667,0.3875,0.114391144,0.492063492,-4.7,-62,4.47,17.39
2021-02-18,11.4,clolr5,1,league of dragons,blue,defeat,24:09,2,0,0,1,1,DarksenseiMaster,mid,Yasuo,1,4,2,1,1,0,4.6,4.1,0.3,0.2,87.7,82.1,3.8,1.8,397,2.5,1.6,1.5,9.8,5.7,3.9,0.1,9,1,0,2,8.2,7.9,179,8,0,0,0.75,1,1.15,0.169741697,0.56097561,-1.1,39,7.74,29.81
2021-02-18,11.4,clolr5,1,league of dragons,blue,defeat,24:09,2,0,0,1,1,No Mia,adc,Swain,1,8,2,1,1,0,7,0.9,5.9,0.2,45,9.6,31.7,3.7,0,0.6,0,2.7,15.8,10.5,5.3,0.1,6,0,0,1,5.9,5.7,76,0,0,0,0.375,1,0.875,0.258302583,1.186440678,-7.9,-130,3.15,17.39
2021-02-18,11.4,clolr5,1,league of dragons,blue,defeat,24:09,2,0,0,1,1,Chimnit,support,Sett,0,7,1,0,0,0,4.6,3.1,0.4,1.1,21.5,15,0.8,5.7,0,0.6,0,0.4,12.1,8.1,3.7,0.3,20,7,0,4,4.9,4.8,41,0,0,0,0.142857143,0.333333333,0.657142857,0.169741697,0.93877551,-2.6,15,1.70,77.02
2021-02-18,11.4,clolr5,1,lindenwood university,red,victory,24:09,8,1,1,3,1,snickerpig,top,Karma,2,0,10,2,1,1,7.8,1.7,6.1,0,76,17.9,49.4,8.7,0,2.5,1.7,5.9,12.8,11,1.5,0.3,5,0,0,2,8.1,7.2,126,0,0,0,#DIV/0!,0.375,#DIV/0!,0.132427844,0.962962963,0.3,-52,5.22,17.39
2021-02-18,11.4,clolr5,1,lindenwood university,red,victory,24:09,8,1,1,3,1,Litning Drincer,jungle,Nocturne,8,0,12,8,2,0,11.4,10,0.9,0.5,159.8,135.8,9.6,14.4,565,35.1,2.4,16.2,22.7,18.2,4.2,0.3,3,1,0,1,11,7.9,11,159,99,23,#DIV/0!,0.625,#DIV/0!,0.193548387,1.036363636,4.7,62,7.04,12.42
2021-02-18,11.4,clolr5,1,lindenwood university,red,victory,24:09,8,1,1,3,1,LoL Coach Sam,mid,Annie,5,0,12,5,1,0,11.3,0.7,10.5,0.1,75.3,11,63.7,0.7,0,6,2,1.9,6.6,5,1.6,0,10,3,0,4,9.3,8.5,140,8,4,0,#DIV/0!,0.53125,#DIV/0!,0.191850594,1.215053763,1.1,-39,6.13,42.24
2021-02-18,11.4,clolr5,1,lindenwood university,red,victory,24:09,8,1,1,3,1,MoonJuices,adc,Sivir,15,1,13,11,3,0,23.1,22.7,0.1,0.3,149.3,148.5,0.1,0.7,617,18.4,8.1,3.7,8.6,5.6,2.1,0.9,11,1,0,5,13.8,11.3,198,8,0,3,28,0.875,23.1,0.392190153,1.673913043,7.9,130,8.53,42.24
2021-02-18,11.4,clolr5,1,lindenwood university,red,victory,24:09,8,1,1,3,1,VinaZz VI,support,Thresh,2,2,22,2,1,0,5.3,0.8,4.4,0,18.7,4.8,9.4,4.5,0,3.1,1.3,1.3,8.2,5.5,2.4,0.3,21,5,0,7,7.5,7,26,0,0,0,12,0.75,2.65,0.089983022,0.706666667,2.6,-15,1.08,81.99
2021-02-18,11.4,clolr5,2,league of dragons,blue,defeat,26:43,0,0,0,0,0,tobert40,top,Jax,1,4,0,1,1,0,5.5,4.3,1.3,0,91.4,63.8,21.9,5.7,0,1.7,1.6,0.6,13.9,4.8,8.2,0.9,8,3,0,0,8.1,7.8,165,4,0,0,0.25,0.5,1.375,0.192982456,0.679012346,-0.9,36,6.33,24.70
2021-02-18,11.4,clolr5,2,league of dragons,blue,defeat,26:43,0,0,0,0,0,JBluesword,jungle,Nunu,0,6,2,0,0,0,4.5,0.3,4.2,0,93.8,16.7,31,46,0,10.8,0,10.9,25.8,13.6,10.4,1.7,3,6,0,2,6.2,5.8,28,77,63,0,0.333333333,1,0.75,0.157894737,0.725806452,-5.1,-100,3.93,24.70
2021-02-18,11.4,clolr5,2,league of dragons,blue,defeat,26:43,0,0,0,0,0,DarksenseiMaster,mid,Vladimir,0,1,2,0,0,0,5.6,0.1,5.2,0.3,100,12.4,87.3,0.3,0,1.9,0.6,12.8,9.2,2.3,6.7,0.3,9,2,0,0,7.9,7.6,192,5,4,0,2,1,5.6,0.196491228,0.708860759,-2.4,-29,7.37,24.70
2021-02-18,11.4,clolr5,2,league of dragons,blue,defeat,26:43,0,0,0,0,0,No Mia,adc,Ezreal,1,5,1,1,1,0,7,2.9,4.1,0,66.3,48.8,5.9,11.6,0,0.3,0,2,12.4,4.3,7.8,0.2,6,2,0,0,6.8,6,111,0,0,0,0.4,1,1.4,0.245614035,1.029411765,-5.3,-55,4.15,17.97
2021-02-18,11.4,clolr5,2,league of dragons,blue,defeat,26:43,0,0,0,0,0,Chimnit,support,Senna,0,7,2,0,0,0,5.9,5.5,0,0.4,20.4,19.5,0,0.9,252,0.8,0.4,2.5,9.7,2.6,6.9,0.2,27,9,0,7,5.7,5.4,18,4,4,0,0.285714286,1,0.842857143,0.207017544,1.035087719,-4.1,-18,0.82,96.57
2021-02-18,11.4,clolr5,2,lindenwood university,red,victory,26:43,10,2,1,4,2,snickerpig,top,Karma,0,0,9,0,0,0,10,2.5,7.5,0,90.8,19.3,65.5,6,0,15.3,3.9,4.6,9.5,8.1,1.4,0,9,1,0,2,9,8.1,129,4,0,0,#DIV/0!,0.391304348,#DIV/0!,0.192307692,1.111111111,0.9,-36,4.98,26.95
2021-02-18,11.4,clolr5,2,lindenwood university,red,victory,26:43,10,2,1,4,2,Litning Drincer,jungle,Udyr,3,0,9,3,1,1,3.5,1.6,1.6,0.4,175.9,58.9,109.4,7.5,0,26.4,5.3,12.8,19.3,13.5,5.6,0.3,9,1,0,1,11.3,9.8,37,168,98,26,#DIV/0!,0.52173913,#DIV/0!,0.067307692,0.309734513,5.1,100,7.67,24.70
2021-02-18,11.4,clolr5,2,lindenwood university,red,victory,26:43,10,2,1,4,2,LoL Coach Sam,mid,Vel'Koz,3,0,8,3,1,0,11.1,0.2,9.7,1.1,135,13.2,104.1,17.7,0,11.8,0.4,2.5,5,3.9,1.2,0,13,2,0,7,10.3,9,199,27,9,5,#DIV/0!,0.47826087,#DIV/0!,0.213461538,1.077669903,2.4,29,8.46,49.41
2021-02-18,11.4,clolr5,2,lindenwood university,red,victory,26:43,10,2,1,4,2,MoonJuices,adc,Swain,11,2,7,5,2,0,21.1,1.2,19.4,0.5,107.3,14.1,89.5,3.6,0,12.5,5.1,6.1,14.9,9.4,5.2,0.4,10,2,0,2,12.1,10.3,161,5,0,5,9,0.782608696,10.55,0.405769231,1.743801653,5.3,55,6.21,31.44
2021-02-18,11.4,clolr5,2,lindenwood university,red,victory,26:43,10,2,1,4,2,VinaZz VI,support,Pyke,6,0,5,6,1,0,6.3,4.9,0,1.3,28.9,19,0,9.9,0,5.7,3.1,4.7,9.3,4.7,4.5,0.1,25,11,0,7,9.8,8.3,36,4,0,0,#DIV/0!,0.47826087,#DIV/0!,0.121153846,0.642857143,4.1,18,1.50,96.57
2021-02-25,11.4,scrim,1,lindenwood university,blue,victory,25:11,10,2,1,3,2,snickerpig,top,Karma,4,1,6,4,1,0,9.3,2.2,6.9,0.2,77,17.5,57.7,1.8,0,7,2.7,5,10.9,4.9,5.9,0.1,8,2,0,2,9.4,8,116,4,4,0,10,0.526315789,9.3,0.167567568,0.989361702,1.9,-41,4.77,28.59
2021-02-25,11.4,scrim,1,lindenwood university,blue,victory,25:11,10,2,1,3,2,Litning Drincer,jungle,Hecarim,5,2,7,5,1,0,12.4,10.3,1.4,0.6,148.5,119.3,14.2,15,0,33.9,2.6,15.4,27,19.7,6,1.3,3,2,0,2,10.2,8.7,18,154,67,33,6,0.631578947,6.2,0.223423423,1.215686275,3.7,39,6.83,16.68
2021-02-25,11.4,scrim,1,lindenwood university,blue,victory,25:11,10,2,1,3,2,LoL Coach Sam,mid,Annie,1,2,9,1,1,0,4.9,0.4,4.3,0.2,74.6,10.3,62.3,2,0,5.5,1.6,2.8,11.1,4.5,6.6,0,6,3,0,2,8.6,7.2,154,1,0,1,5,0.526315789,2.45,0.088288288,0.569767442,-0.1,-21,6.15,26.21
2021-02-25,11.4,scrim,1,lindenwood university,blue,victory,25:11,10,2,1,3,2,MoonJuices,adc,Senna,5,1,10,3,2,1,15,14.2,0,0.8,71.6,65.4,0,6.2,268,20.3,8.8,12.2,9,3.4,5.6,0,13,6,0,3,10.1,8.1,47,0,0,0,15,0.789473684,15,0.27027027,1.485148515,1.3,-126,1.87,52.42
2021-02-25,11.4,scrim,1,lindenwood university,blue,victory,25:11,10,2,1,3,2,YoStone,support,Brand,4,1,7,4,1,0,13.9,0.2,13.7,0,58,8.3,49.8,0,0,10.6,3.3,1.1,7.1,1.8,5.2,0.1,13,4,0,7,8.6,7.3,119,0,0,0,11,0.578947368,13.9,0.25045045,1.61627907,3.7,115,4.73,57.18
2021-02-25,11.4,scrim,1,oto esports,red,defeat,25:11,0,0,0,1,0,EmeraldzKool99,top,Shen,1,2,2,1,1,0,4.4,2.4,2,0,63.4,31.4,24.9,7.1,0,0.8,0.8,0,12.8,7.9,4.6,0.3,6,0,0,3,7.5,6.9,161,0,0,0,1.5,0.428571429,2.2,0.12716763,0.586666667,-1.9,41,6.39,21.44
2021-02-25,11.4,scrim,1,oto esports,red,defeat,25:11,0,0,0,1,0,LunsBuns,jungle,Sejuani,0,2,2,0,0,0,4.3,1.7,2.1,0.5,110,57.5,45.4,7.1,0,6.5,0,10.4,25.6,17.8,6.9,0.8,6,3,0,7,6.5,6.1,10,123,101,0,1,0.285714286,2.15,0.124277457,0.661538462,-3.7,-39,5.28,38.12
2021-02-25,11.4,scrim,1,oto esports,red,defeat,25:11,0,0,0,1,0,Beliyaal,mid,Syndra,3,4,2,3,2,0,16.7,0.4,16.3,0,103.9,13.4,87.9,2.6,0,0,0,1,12.1,6.9,4.7,0.5,10,0,0,3,8.7,8.3,176,0,0,0,1.25,0.714285714,4.175,0.48265896,1.91954023,0.1,21,6.99,30.97
2021-02-25,11.4,scrim,1,oto esports,red,defeat,25:11,0,0,0,1,0,Mystic2021,adc,Kai'Sa,3,3,2,3,1,0,4.9,3,2,0,81.5,61,6.5,14,381,0,0,2.7,11.6,5.9,5.7,0.1,6,0,0,1,8.8,8.5,169,4,0,0,1.666666667,0.714285714,1.633333333,0.141618497,0.556818182,-1.3,126,6.87,16.68
2021-02-25,11.4,scrim,1,oto esports,red,defeat,25:11,0,0,0,1,0,Angzgaming,support,Morgana,0,8,5,0,0,0,4.3,0.3,4,0,8.1,1.2,6.9,0,0,0.3,0,1.3,15.2,8.4,6.5,0.2,11,3,0,2,4.9,4.2,4,0,0,0,0.625,0.714285714,0.5375,0.124277457,0.87755102,-3.7,-115,0.16,38.12
2021-02-25,11.4,scrim,2,oto esports,blue,defeat,21:00,0,0,0,0,1,EmeraldzKool99,top,Urgot,0,4,1,0,0,0,6.9,6.9,0,0,50.2,50.2,0,0,0,2.3,2.3,0.3,11.1,5.6,5.2,0.2,6,5,0,1,5.9,5.8,122,0,0,0,0.25,0.25,1.725,0.250909091,1.169491525,-0.9,29,5.81,34.29
2021-02-25,11.4,scrim,2,oto esports,blue,defeat,21:00,0,0,0,0,1,LunsBuns,jungle,Udyr,3,3,1,3,1,0,4.2,1.8,1.9,0.5,91.5,32.3,50.7,8.5,0,11.8,0,7.5,20.4,14,5.6,0.8,9,7,0,6,6.9,6.5,25,101,72,12,1.333333333,1,1.4,0.152727273,0.608695652,-0.5,8,6.00,62.86
2021-02-25,11.4,scrim,2,oto esports,blue,defeat,21:00,0,0,0,0,1,Beliyaal,mid,Ryze,0,4,1,0,0,0,6.7,0.9,5.8,0,69.8,7.8,62,0,0,0.6,0.6,0.7,10.2,6.1,3.6,0.5,7,0,0,1,6.2,6.1,136,0,0,0,0.25,0.25,1.675,0.243636364,1.080645161,-1.9,-14,6.48,22.86
2021-02-25,11.4,scrim,2,oto esports,blue,defeat,21:00,0,0,0,0,1,Mystic2021,adc,Lucian,1,4,2,1,1,0,6.8,6.3,0.4,0.2,38.2,35.4,2.3,0.5,223,0.1,0,1.7,9.8,3.7,5.9,0.2,5,1,0,2,5.6,5,111,0,0,0,0.75,0.75,1.7,0.247272727,1.214285714,-5.5,-24,5.29,22.86
2021-02-25,11.4,scrim,2,oto esports,blue,defeat,21:00,0,0,0,0,1,Angzgaming,support,Rell,0,8,2,0,0,0,2.9,0.3,2.2,0.4,10.5,1.7,5.8,2.9,0,0.1,0,0.7,11,5.8,4.5,0.7,6,3,0,2,3.9,3.3,23,0,0,0,0.25,0.5,0.3625,0.105454545,0.743589744,-1.3,-7,1.10,31.43
2021-02-25,11.4,scrim,2,lindenwood university,red,victory,21:00,7,1,0,3,1,snickerpig,top,Shen,3,0,16,3,1,0,9.2,5.6,3.1,0.5,44.4,32.3,11.6,0.5,0,7.4,1.2,2,12,7.2,4.5,0.3,6,0,0,1,6.8,6.7,85,8,0,0,#DIV/0!,0.826086957,#DIV/0!,0.198275862,1.352941176,0.9,-29,4.43,20.00
2021-02-25,11.4,scrim,2,lindenwood university,red,victory,21:00,7,1,0,3,1,Litning Drincer,jungle,Jarvan IV,3,3,13,2,1,0,6.7,5.9,0.6,0.2,94.8,76.3,13.3,5.2,0,11.2,0.7,9.2,18.6,14.2,4,0.3,7,3,0,1,7.4,6.9,10,108,65,18,5.333333333,0.695652174,2.233333333,0.144396552,0.905405405,0.5,-8,5.62,31.43
2021-02-25,11.4,scrim,2,lindenwood university,red,victory,21:00,7,1,0,3,1,LoL Coach Sam,mid,Yasuo,3,0,8,3,1,0,8.1,7,0.6,0.5,86.3,77.5,7.9,0.9,384,7.4,5.9,3,7.3,5.5,1.8,0.1,5,1,0,0,8.1,6.5,142,8,4,0,#DIV/0!,0.47826087,#DIV/0!,0.174568966,1,1.9,14,7.14,17.14
2021-02-25,11.4,scrim,2,lindenwood university,red,victory,21:00,7,1,0,3,1,MoonJuices,adc,Swain,14,0,7,14,3,1,17.7,1.4,15.7,0.6,82.9,13.7,67.2,2,0,12.5,5.4,3.3,7.4,6,1.2,0.2,7,2,0,1,11.1,9,135,0,0,0,#DIV/0!,0.913043478,#DIV/0!,0.381465517,1.594594595,5.5,24,6.43,28.57
2021-02-25,11.4,scrim,2,lindenwood university,red,victory,21:00,7,1,0,3,1,VinaZz VI,support,Galio,0,1,16,0,0,0,4.7,0.4,3.8,0.6,25.6,1.6,15.7,8.3,0,5.7,1,0.5,7.6,6.3,1.1,0.2,16,4,0,7,5.2,5.1,30,0,0,0,16,0.695652174,4.7,0.101293103,0.903846154,1.3,7,1.43,77.14
2021-02-25,11.4,scrim,3,lindenwood university,blue,victory,26:34,11,3,1,2,1,LoL Coach Sam,top,Camille,5,4,10,3,2,1,12.3,8.1,0.3,3.9,107.5,84.9,0.3,22.2,0,15.1,9.1,1.5,19.7,16.8,1.8,1.2,12,4,0,9,10.8,9.5,138,8,1,4,3.75,0.576923077,3.075,0.174964438,1.138888889,2.8,-22,5.50,56.46
2021-02-25,11.4,scrim,3,lindenwood university,blue,victory,26:34,11,3,1,2,1,Litning Drincer,jungle,Kindred,2,5,15,2,2,0,12.3,7.8,2.7,1.7,118.1,82.6,22.1,13.4,386,16.4,1.6,12.9,24.6,21,3.3,0.3,1,7,0,0,9.6,7.8,13,128,77,21,3.4,0.653846154,2.46,0.174964438,1.28125,0.9,1,5.31,18.07
2021-02-25,11.4,scrim,3,lindenwood university,blue,victory,26:34,11,3,1,2,1,VinaZz VI,mid,Ryze,6,2,7,3,2,0,16.8,0.5,16.3,0,148.6,9,138.8,0.9,0,8.8,4,4,14.2,11.5,0.7,2,7,3,0,2,11.5,9.9,180,21,12,5,6.5,0.5,8.4,0.238975818,1.460869565,0.3,21,7.57,27.10
2021-02-25,11.4,scrim,3,lindenwood university,blue,victory,26:34,11,3,1,2,1,MoonJuices,adc,Ezreal,12,2,7,6,2,0,22.7,16.4,6,0.3,145.7,126.1,15.2,4.5,630,21.6,14.3,1.1,13.2,11.4,1.5,0.2,10,2,0,3,13.7,11.8,176,5,0,5,9.5,0.730769231,11.35,0.322901849,1.656934307,4.2,16,6.81,33.88
2021-02-25,11.4,scrim,3,lindenwood university,blue,victory,26:34,11,3,1,2,1,Puzyri,support,Yuumi,1,2,19,1,1,0,6.2,0.3,5.6,0.3,10.8,1.1,9.4,0.3,0,0.9,0.9,11.2,5.3,4.6,0.7,0.1,16,3,0,7,8.1,7.1,5,1,0,1,10,0.769230769,3.1,0.088193457,0.765432099,2.3,-23,0.23,58.72
2021-02-25,11.4,scrim,3,oto esports,red,defeat,26:34,2,0,0,2,0,EmeraldzKool99,top,Aatrox,1,3,4,1,1,0,9.8,9.8,0,0,81.2,78.4,0,2.8,0,0,0,7,22.7,9.6,12.2,0.9,8,3,0,3,8,7.2,168,0,0,0,1.666666667,0.333333333,3.266666667,0.202479339,1.225,-2.8,22,6.32,31.62
2021-02-25,11.4,scrim,3,oto esports,red,defeat,26:34,2,0,0,2,0,LunsBuns,jungle,Nocturne,3,7,7,3,1,0,10.8,10.1,0.5,0.2,122.9,109.3,7.9,5.7,474,14.4,0,12.9,27.3,19.4,7.2,0.7,7,3,0,7,8.7,8.3,17,123,87,1,1.428571429,0.666666667,1.542857143,0.223140496,1.24137931,-0.9,-1,5.27,38.39
2021-02-25,11.4,scrim,3,oto esports,red,defeat,26:34,2,0,0,2,0,Beliyaal,mid,Lucian,6,6,8,4,2,0,15.8,14.3,1.3,0.2,121.7,116.2,5,0.5,477,4.6,3.6,0.6,15.1,10.3,2.9,1.9,11,1,0,3,11.2,10.6,178,2,2,0,2.333333333,0.933333333,2.633333333,0.326446281,1.410714286,-0.3,-21,6.78,33.88
